# Parte A – EMG emulado extendido | 20260422_151228
# Fs=1000 Hz | Duracion=52 s | Repeticiones=11
# Tiempo[s]	Amplitud[V]
25.760000	0.102507
25.761000	0.093173
25.762000	-0.167202
25.763000	0.224166
25.764000	0.224488
25.765000	-0.191341
25.766000	0.146922
25.767000	0.153359
25.768000	0.237040
25.769000	0.267616
25.770000	0.275018
25.771000	0.287892
25.772000	0.245086
25.773000	0.241868
25.774000	0.185866
25.775000	0.141129
25.776000	0.141129
25.777000	0.110875
25.778000	0.095105
25.779000	0.103473
25.780000	0.108300
25.781000	0.124715
25.782000	0.085771
25.783000	0.085127
25.784000	0.039747
25.785000	-0.034922
25.786000	-0.034279
25.787000	-0.082556
25.788000	-0.070004
25.789000	-0.067429
25.790000	-0.018508
25.791000	0.035241
25.792000	0.035241
25.793000	0.094461
25.794000	0.157865
25.795000	0.156900
25.796000	0.220304
25.797000	0.228350
25.798000	0.211292
25.799000	0.194234
25.800000	0.160118
25.801000	0.141773
25.802000	0.138554
25.803000	0.124715
25.804000	0.113772
25.805000	0.122462
25.806000	0.109910
25.807000	0.119887
25.808000	0.111519
25.809000	0.142094
25.810000	0.155612
25.811000	0.154647
25.812000	0.173314
25.813000	0.179429
25.814000	0.179751
25.815000	0.186510
25.816000	0.192625
25.817000	0.177820
25.818000	0.193912
25.819000	0.211614
25.820000	0.220947
25.821000	0.233178
25.822000	0.244121
25.823000	0.220947
25.824000	0.229316
25.825000	0.199062
25.826000	0.154003
25.827000	0.152716
25.828000	0.105404
25.829000	0.065494
25.830000	0.064529
25.831000	0.040390
25.832000	0.053264
25.833000	0.042321
25.834000	0.051977
25.835000	0.064207
25.836000	0.045862
25.837000	0.047471
25.838000	0.045218
25.839000	0.046505
25.840000	0.039425
25.841000	0.048115
25.842000	0.055839
25.843000	0.059379
25.844000	0.051655
25.845000	0.065494
25.846000	0.058736
25.847000	0.036850
25.848000	0.027194
25.849000	0.022045
25.850000	-0.041359
25.851000	-0.068073
25.852000	-0.066464
25.853000	-0.051980
25.854000	-0.039428
25.855000	-0.037175
25.856000	-0.004669
25.857000	0.014320
25.858000	0.014320
25.859000	0.034275
25.860000	0.085449
25.861000	0.092852
25.862000	0.102829
25.863000	0.069678
25.864000	-0.127615
25.865000	-0.161087
25.866000	-0.481005
25.867000	-0.370933
25.868000	-0.350978
25.869000	0.054873
25.870000	0.374469
25.871000	0.382516
25.872000	0.396355
25.873000	0.251845
25.874000	0.253454
25.875000	0.189406
25.876000	0.163980
25.877000	0.170739
25.878000	0.151428
25.879000	0.181360
25.880000	0.181038
25.881000	0.192625
25.882000	0.211292
25.883000	0.247661
25.884000	0.332951
25.885000	0.267294
25.886000	0.648041
25.887000	1.060329
25.888000	-0.020439
25.889000	-0.660275
25.890000	-0.718851
25.891000	-0.921616
25.892000	-0.356449
25.893000	-0.342610
25.894000	-0.158191
25.895000	-0.099936
25.896000	-0.101545
25.897000	-0.066142
25.898000	-0.092855
25.899000	-0.095430
25.900000	-0.094464
25.901000	-0.103154
25.902000	-0.090280
25.903000	-0.066142
25.904000	-0.029129
25.905000	-0.014324
25.906000	-0.006278
25.907000	0.005631
25.908000	0.016252
25.909000	0.013355
25.910000	-0.001450
25.911000	0.012389
25.912000	0.012389
25.913000	0.044252
25.914000	0.065173
25.915000	0.067426
25.916000	0.105082
25.917000	0.156900
25.918000	0.155290
25.919000	0.175889
25.920000	0.123749
25.921000	0.124393
25.922000	0.012068
25.923000	-0.100258
25.924000	-0.127937
25.925000	-0.169777
25.926000	-0.150788
25.927000	-0.094786
25.928000	-0.094786
25.929000	-0.067751
25.930000	-0.062601
25.931000	-0.072257
25.932000	-0.093177
25.933000	-0.101223
25.934000	-0.100901
25.935000	-0.083522
25.936000	-0.062601
25.937000	-0.061314
25.938000	-0.032991
25.939000	-0.020117
25.940000	-0.018508
25.941000	0.007884
25.942000	0.026551
25.943000	0.022045
25.944000	0.037172
25.945000	0.018826
25.946000	0.016252
25.947000	0.016573
25.948000	-0.023336
25.949000	-0.048118
25.950000	-0.047153
25.951000	-0.073866
25.952000	-0.092212
25.953000	-0.082556
25.954000	-0.097039
25.955000	-0.106051
25.956000	-0.104442
25.957000	-0.091890
25.958000	-0.058096
25.959000	-0.057452
25.960000	-0.020117
25.961000	-0.001450
25.962000	-0.001450
25.963000	-0.002416
25.964000	-0.001772
25.965000	-0.003059
25.966000	-0.003381
25.967000	0.011424
25.968000	0.015286
25.969000	0.011424
25.970000	-0.001772
25.971000	-0.022692
25.972000	-0.010140
25.973000	0.029126
25.974000	0.060023
25.975000	0.068391
25.976000	0.086736
25.977000	0.112806
25.978000	0.112484
25.979000	0.149819
25.980000	0.204533
25.981000	0.205821
25.982000	0.279524
25.983000	0.387343
25.984000	0.390884
25.985000	0.575303
25.986000	0.736549
25.987000	0.533785
25.988000	0.270190
25.989000	-0.065176
25.990000	0.400217
25.991000	0.388309
25.992000	0.549555
25.993000	0.621006
25.994000	0.593970
25.995000	0.396999
25.996000	0.104760
25.997000	0.097036
25.998000	-0.111844
25.999000	-0.217411
26.000000	-0.217411
26.001000	-0.292080
26.002000	-0.317184
26.003000	-0.315575
26.004000	-0.319437
26.005000	-0.294976
26.006000	-0.287252
26.007000	-0.265366
26.008000	-0.219342
26.009000	-0.190054
26.010000	-0.182329
26.011000	-0.126649
26.012000	-0.032669
26.013000	-0.030095
26.014000	0.023332
26.015000	-0.008853
26.016000	-0.010462
26.017000	-0.039750
26.018000	-0.059061
26.019000	-0.058739
26.020000	-0.075154
26.021000	-0.056486
26.022000	-0.054233
26.023000	-0.041681
26.024000	-0.047796
26.025000	-0.021405
26.026000	0.003699
26.027000	-0.003059
26.028000	0.015286
26.029000	0.032666
26.030000	0.031057
26.031000	0.047471
26.032000	0.064207
26.033000	0.056161
26.034000	0.062920
26.035000	0.071931
26.036000	0.065816
26.037000	0.057770
26.038000	0.048758
26.039000	0.070644
26.040000	0.077403
26.041000	0.096714
26.042000	0.089311
26.043000	0.095748
26.044000	0.117956
26.045000	0.143704
26.046000	0.143704
26.047000	0.159796
26.048000	0.195843
26.049000	0.193590
26.050000	0.223522
26.051000	0.260857
26.052000	0.269225
26.053000	0.332629
26.054000	0.541509
26.055000	0.639673
26.056000	-0.128580
26.057000	-0.062923
26.058000	-0.030738
26.059000	0.061632
26.060000	0.114415
26.061000	0.129221
26.062000	0.125037
26.063000	0.131473
26.064000	0.110553
26.065000	0.108622
26.066000	0.118600
26.067000	0.144991
26.068000	0.148853
26.069000	0.164302
26.070000	0.148853
26.071000	0.168808
26.072000	0.179429
26.073000	0.191659
26.074000	0.189084
26.075000	0.200671
26.076000	0.230281
26.077000	0.230281
26.078000	0.274696
26.079000	0.304306
26.080000	0.314927
26.081000	0.315571
26.082000	0.293363
26.083000	0.278237
26.084000	0.285639
26.085000	0.255385
26.086000	0.242511
26.087000	0.250879
26.088000	0.221591
26.089000	0.204855
26.090000	0.198740
26.091000	0.169452
26.092000	0.191337
26.093000	0.190372
26.094000	0.198096
26.095000	0.210326
26.096000	0.197774
26.097000	0.207430
26.098000	0.223200
26.099000	0.226097
26.100000	0.256673
26.101000	0.277593
26.102000	0.306559
26.103000	0.325548
26.104000	0.373182
26.105000	0.363527
26.106000	0.373504
26.107000	0.404080
26.108000	0.367067
26.109000	0.359343
26.110000	0.291754
26.111000	0.204211
26.112000	0.197453
26.113000	0.142094
26.114000	-0.155616
26.115000	-0.213549
26.116000	-0.126971
26.117000	-0.033635
26.118000	-0.032669
26.119000	0.136945
26.120000	0.381872
26.121000	0.402470
26.122000	0.451391
26.123000	0.385090
26.124000	0.264719
26.125000	0.245730
26.126000	0.177498
26.127000	0.148531
26.128000	0.149175
26.129000	0.132761
26.130000	0.082552
26.131000	0.073863
26.132000	0.002734
26.133000	0.071610
26.134000	0.086415
26.135000	0.453644
26.136000	0.642248
26.137000	0.649972
26.138000	0.706939
26.139000	0.445276
26.140000	1.404064
26.141000	0.333273
26.142000	1.340338
26.143000	-0.001772
26.144000	-0.686988
26.145000	-0.471671
26.146000	-0.176536
26.147000	-0.167846
26.148000	-0.031060
26.149000	0.030735
26.150000	0.030091
26.151000	0.070966
26.152000	0.106047
26.153000	0.106047
26.154000	0.097357
26.155000	0.062598
26.156000	0.056805
26.157000	0.028160
26.158000	0.055839
26.159000	0.047149
26.160000	0.065816
26.161000	0.072575
26.162000	0.069035
26.163000	0.055839
26.164000	0.011424
26.165000	-0.071291
26.166000	-0.091246
26.167000	-0.156903
26.168000	-0.179111
26.169000	-0.177501
26.170000	-0.191985
26.171000	-0.194559
26.172000	-0.192950
26.173000	-0.243802
26.174000	-0.273412
26.175000	-0.273734
26.176000	-0.300126
26.177000	-0.320081
26.178000	-0.320402
26.179000	-0.323299
26.180000	-0.340035
26.181000	-0.346472
26.182000	-0.329092
26.183000	-0.292080
26.184000	-0.268585
26.185000	-0.243802
26.186000	-0.268907
26.187000	-0.310425
26.188000	-0.310103
26.189000	-0.382519
26.190000	-0.438843
26.191000	-0.437877
26.192000	-0.462981
26.193000	-0.482614
26.194000	-0.482614
26.195000	-0.548915
26.196000	-0.664137
26.197000	-0.673471
26.198000	-0.798348
26.199000	-0.894259
26.200000	-0.901340
26.201000	-0.950261
26.202000	-0.939318
26.203000	-0.943824
26.204000	-0.937709
26.205000	-0.924513
26.206000	-0.913248
26.207000	-0.913570
26.208000	-0.925478
26.209000	-0.903593
26.210000	-0.903593
26.211000	-0.879132
26.212000	-0.850166
26.213000	-0.854993
26.214000	-0.837935
26.215000	-0.810256
26.216000	-0.811544
26.217000	-0.775175
26.218000	-0.711127
26.219000	-0.710483
26.220000	-0.654482
26.221000	-0.567260
26.222000	-0.558892
26.223000	-0.440774
26.224000	-0.293367
26.225000	-0.238975
26.226000	-0.123753
26.227000	0.024620
26.228000	0.091242
26.229000	0.097357
26.230000	0.116990
26.231000	0.148210
26.232000	0.131473
26.233000	0.149819
26.234000	0.167521
26.235000	0.167842
26.236000	0.191981
26.237000	0.222879
26.238000	0.223200
26.239000	0.247017
26.240000	0.267937
26.241000	0.267937
26.242000	0.287892
26.243000	0.324583
26.244000	0.323295
26.245000	0.342285
26.246000	0.360308
26.247000	0.380585
26.248000	0.390884
26.249000	0.407298
26.250000	0.411482
26.251000	0.407942
26.252000	0.411804
26.253000	0.427896
26.254000	0.429184
26.255000	0.460725
26.256000	0.498703
26.257000	0.493553
26.258000	0.549877
26.259000	0.602660
26.260000	0.602338
26.261000	0.640638
26.262000	0.661880
26.263000	0.660915
26.264000	0.685054
26.265000	0.664777
26.266000	0.661559
26.267000	0.681513
26.268000	0.701790
26.269000	0.717560
26.270000	0.730434
26.271000	0.762297
26.272000	0.781608
26.273000	0.776137
26.274000	0.811540
26.275000	0.880094
26.276000	0.886531
26.277000	0.962487
26.278000	1.093480
26.279000	1.095411
26.280000	1.345166
26.281000	1.511883
26.282000	1.443330
26.283000	0.353549
26.284000	0.505784
26.285000	0.404723
26.286000	0.443667
26.287000	0.727538
26.288000	1.031685
26.289000	1.076100
26.290000	1.062904
26.291000	0.908739
26.292000	0.744596
26.293000	0.744596
26.294000	0.647397
26.295000	0.610063
26.296000	0.601695
26.297000	0.582706
26.298000	0.561785
26.299000	0.553739
26.300000	0.548912
26.301000	0.530566
26.302000	0.523485
26.303000	0.526060
26.304000	0.533463
26.305000	0.527991
26.306000	0.537647
26.307000	0.520911
26.308000	0.531854
26.309000	0.525095
26.310000	0.532819
26.311000	0.521232
26.312000	0.520911
26.313000	0.501600
26.314000	0.484542
26.315000	0.482932
26.316000	0.471024
26.317000	0.459438
26.318000	0.477139
26.319000	0.502243
26.320000	0.540865
26.321000	0.568866
26.322000	0.577878
26.323000	0.583671
26.324000	0.598476
26.325000	0.592039
26.326000	0.584315
26.327000	0.581418
26.328000	0.584315
26.329000	0.546337
26.330000	0.515117
26.331000	0.513186
26.332000	0.443989
26.333000	0.405367
26.334000	0.398608
26.335000	0.368998
26.336000	0.350974
26.337000	0.354837
26.338000	0.364492
26.339000	0.386056
26.340000	0.391849
26.341000	0.399895
26.342000	0.395390
26.343000	0.379619
26.344000	0.387987
26.345000	0.368676
26.346000	0.357411
26.347000	0.356446
26.348000	0.334560
26.349000	0.344537
26.350000	0.325548
26.351000	0.318468
26.352000	0.315249
26.353000	0.316537
26.354000	0.327801
26.355000	0.311387
26.356000	0.313962
26.357000	0.288536
26.358000	0.269869
26.359000	0.269225
26.360000	0.277915
26.361000	0.265684
26.362000	0.261500
26.363000	0.267937
26.364000	0.248305
26.365000	0.234143
26.366000	0.241868
26.367000	0.225132
26.368000	0.240580
26.369000	0.234787
26.370000	0.255385
26.371000	0.284352
26.372000	0.286605
26.373000	0.381550
26.374000	0.627443
26.375000	0.634523
26.376000	-0.004669
26.377000	0.135658
26.378000	0.140485
26.379000	0.222557
26.380000	0.231568
26.381000	0.218051
26.382000	0.186510
26.383000	0.171061
26.384000	0.184257
26.385000	0.186188
26.386000	0.205177
26.387000	0.210970
26.388000	0.211614
26.389000	0.194556
26.390000	0.192303
26.391000	0.193268
26.392000	0.160440
26.393000	0.121818
26.394000	0.121174
26.395000	0.083518
26.396000	-0.067107
26.397000	-0.080625
26.398000	-0.389600
26.399000	-0.446567
26.400000	-0.420497
26.401000	-0.007887
26.402000	0.300122
26.403000	0.345181
26.404000	0.367389
26.405000	0.256029
26.406000	0.171705
26.407000	0.165589
26.408000	0.128255
26.409000	0.109910
26.410000	0.109910
26.411000	0.118278
26.412000	0.139198
26.413000	0.145635
26.414000	0.152394
26.415000	0.160440
26.416000	0.160118
26.417000	0.177176
26.418000	0.151750
26.419000	0.149175
26.420000	0.105082
26.421000	0.076437
26.422000	0.082874
26.423000	0.098967
26.424000	0.140485
26.425000	0.160762
26.426000	0.165911
26.427000	0.229959
26.428000	0.334882
26.429000	0.340997
26.430000	0.426287
26.431000	0.149497
26.432000	0.197131
26.433000	0.655765
26.434000	0.935774
26.435000	0.840185
26.436000	-0.598480
26.437000	-0.883638
26.438000	-0.749105
26.439000	-0.266010
26.440000	-0.068717
26.441000	-0.065820
26.442000	-0.107017
26.443000	-0.066142
26.444000	-0.043290
26.445000	-0.014646
26.446000	-0.042003
26.447000	-0.054555
26.448000	-0.056486
26.449000	-0.039750
26.450000	-0.009818
26.451000	-0.003059
26.452000	0.002412
26.453000	-0.039428
26.454000	-0.039106
26.455000	-0.016577
26.456000	0.006274
26.457000	-0.004025
26.458000	0.007562
26.459000	-0.011106
26.460000	0.006918
26.461000	-0.033957
26.462000	-0.294333
26.463000	-0.350334
26.464000	-0.202284
26.465000	0.160118
26.466000	0.231568
26.467000	0.257960
26.468000	0.130830
26.469000	0.025585
26.470000	0.027838
26.471000	-0.035888
26.472000	-0.063889
26.473000	-0.061958
26.474000	-0.085453
26.475000	-0.086740
26.476000	-0.079981
26.477000	-0.050049
26.478000	-0.012393
26.479000	-0.012715
26.480000	0.031378
26.481000	0.058414
26.482000	0.057126
26.483000	0.070644
26.484000	0.088989
26.485000	0.062920
26.486000	0.037815
26.487000	0.014964
26.488000	0.000481
26.489000	0.000481
26.490000	-0.006600
26.491000	-0.031060
26.492000	-0.030738
26.493000	-0.061314
26.494000	-0.073222
26.495000	-0.068395
26.496000	-0.053268
26.497000	-0.019474
26.498000	-0.017543
26.499000	0.014320
26.500000	0.036528
26.501000	0.043609
26.502000	0.016895
26.503000	-0.049084
26.504000	-0.054877
26.505000	-0.129868
26.506000	-0.163984
26.507000	-0.151110
26.508000	-0.129224
26.509000	-0.088349
26.510000	-0.069038
26.511000	-0.072257
26.512000	-0.070004
26.513000	-0.037497
26.514000	-0.039750
26.515000	-0.041359
26.516000	-0.042969
26.517000	-0.043934
26.518000	-0.042969
26.519000	-0.042325
26.520000	-0.041681
26.521000	-0.040716
26.522000	-0.039428
26.523000	-0.037819
26.524000	-0.036210
26.525000	-0.037497
26.526000	-0.037175
26.527000	-0.036210
26.528000	-0.037175
26.529000	-0.037819
26.530000	-0.039106
26.531000	-0.041038
26.532000	-0.042969
26.533000	-0.043290
26.534000	-0.042969
26.535000	-0.043290
26.536000	-0.042325
26.537000	-0.042003
26.538000	-0.040394
26.539000	-0.038785
26.540000	-0.037175
26.541000	-0.037175
26.542000	-0.037175
26.543000	-0.036532
26.544000	-0.037175
26.545000	-0.037175
26.546000	-0.038463
26.547000	-0.040716
26.548000	-0.041681
26.549000	-0.042647
26.550000	-0.044256
26.551000	-0.043934
26.552000	-0.042647
26.553000	-0.042969
26.554000	-0.042003
26.555000	-0.047475
26.556000	-0.046509
26.557000	-0.026554
26.558000	-0.037497
26.559000	-0.033313
26.560000	-0.036532
26.561000	-0.052624
26.562000	-0.044578
26.563000	-0.072901
26.564000	-0.060027
26.565000	-0.076441
26.566000	-0.096074
26.567000	-0.114741
26.568000	-0.124075
26.569000	-0.137592
26.570000	-0.154972
26.571000	-0.144995
26.572000	-0.153041
26.573000	-0.140167
26.574000	-0.130833
26.575000	-0.131155
26.576000	-0.127615
26.577000	-0.127615
26.578000	-0.138880
26.579000	-0.120856
26.580000	-0.103476
26.581000	-0.113132
26.582000	-0.077728
26.583000	-0.060348
26.584000	-0.060670
26.585000	-0.041681
26.586000	-0.014324
26.587000	-0.022048
26.588000	0.017539
26.589000	0.053908
26.590000	0.079978
26.591000	0.104760
26.592000	0.133726
26.593000	0.122140
26.594000	0.114094
26.595000	0.016573
26.596000	-0.086418
26.597000	-0.086418
26.598000	-0.134052
26.599000	-0.127615
26.600000	-0.135339
26.601000	-0.109591
26.602000	-0.089959
26.603000	-0.096396
26.604000	-0.099936
26.605000	-0.117959
26.606000	-0.115385
26.607000	-0.139845
26.608000	-0.207112
26.609000	-0.225779
26.610000	-0.327805
26.611000	-0.244768
26.612000	0.030735
26.613000	0.132117
26.614000	0.219660
26.615000	0.088989
26.616000	0.096392
26.617000	0.083196
26.618000	0.056805
26.619000	0.050689
26.620000	0.071288
26.621000	0.103794
26.622000	0.107013
26.623000	0.220304
26.624000	0.345503
26.625000	0.353549
26.626000	-0.023014
26.627000	1.078353
26.628000	1.291095
26.629000	1.215461
26.630000	-0.606848
26.631000	-0.928697
26.632000	-1.356112
26.633000	-0.961525
26.634000	-0.252814
26.635000	-0.208721
26.636000	0.181038
26.637000	0.312031
26.638000	0.303984
26.639000	0.155290
26.640000	0.014642
26.641000	0.007240
26.642000	-0.033957
26.643000	0.007240
26.644000	0.014642
26.645000	0.071288
26.646000	0.106369
26.647000	0.105404
26.648000	0.126646
26.649000	0.157543
26.650000	0.159152
26.651000	0.198096
26.652000	0.270834
26.653000	0.343894
26.654000	0.395390
26.655000	0.595901
26.656000	0.811218
26.657000	0.950257
26.658000	0.567579
26.659000	-0.102833
26.660000	0.013033
26.661000	0.735906
26.662000	0.473921
26.663000	0.480680
26.664000	0.489369
26.665000	0.317502
26.666000	0.310100
26.667000	0.073863
26.668000	-0.101545
26.669000	-0.103476
26.670000	-0.223204
26.671000	-0.289505
26.672000	-0.295620
26.673000	-0.304310
26.674000	-0.310747
26.675000	-0.287252
26.676000	-0.292080
26.677000	-0.263113
26.678000	-0.224813
26.679000	-0.218376
26.680000	-0.189410
26.681000	-0.146926
26.682000	-0.139845
26.683000	-0.112488
26.684000	-0.081590
26.685000	-0.081912
26.686000	-0.066142
26.687000	-0.047153
26.688000	-0.046509
26.689000	-0.043934
26.690000	-0.030738
26.691000	-0.030738
26.692000	-0.012071
26.693000	0.018183
26.694000	0.034597
26.695000	0.050368
26.696000	0.087380
26.697000	0.090277
26.698000	0.094783
26.699000	0.081265
26.700000	0.080943
26.701000	0.073863
26.702000	0.092208
26.703000	0.100898
26.704000	0.086415
26.705000	0.098967
26.706000	0.086093
26.707000	0.091564
26.708000	0.080300
26.709000	0.069035
26.710000	0.060345
26.711000	0.054230
26.712000	0.068069
26.713000	0.065816
26.714000	0.050046
26.715000	0.045218
26.716000	0.043609
26.717000	0.043287
26.718000	0.035241
26.719000	0.055839
26.720000	0.055839
26.721000	0.082874
26.722000	0.107657
26.723000	0.109266
26.724000	0.129221
26.725000	0.155612
26.726000	0.154968
26.727000	0.165589
26.728000	0.191981
26.729000	0.183613
26.730000	0.226741
26.731000	0.262144
26.732000	0.253132
26.733000	0.286283
26.734000	0.270512
26.735000	0.267937
26.736000	0.252811
26.737000	0.212901
26.738000	0.181360
26.739000	0.182004
26.740000	0.172992
26.741000	0.191981
26.742000	0.186188
26.743000	0.136301
26.744000	0.023010
26.745000	0.023010
26.746000	-0.042969
26.747000	-0.047796
26.748000	-0.048762
26.749000	-0.049727
26.750000	-0.032026
26.751000	-0.047475
26.752000	-0.028164
26.753000	-0.008209
26.754000	-0.007565
26.755000	0.046505
26.756000	0.097679
26.757000	0.140485
26.758000	0.162049
26.759000	0.135658
26.760000	0.089955
26.761000	0.086736
26.762000	-0.173961
26.763000	0.218051
26.764000	0.219016
26.765000	-0.181685
26.766000	0.141451
26.767000	0.147566
26.768000	0.230281
26.769000	0.260857
26.770000	0.268581
26.771000	0.280490
26.772000	0.237684
26.773000	0.236074
26.774000	0.180716
26.775000	0.135658
26.776000	0.124393
26.777000	0.104760
26.778000	0.090277
26.779000	0.103473
26.780000	0.103473
26.781000	0.120852
26.782000	0.080943
26.783000	0.080300
26.784000	0.034597
26.785000	-0.039428
26.786000	-0.038141
26.787000	-0.086740
26.788000	-0.072901
26.789000	-0.071613
26.790000	-0.021727
26.791000	0.031700
26.792000	0.032022
26.793000	0.091564
26.794000	0.154968
26.795000	0.154325
26.796000	0.217729
26.797000	0.227063
26.798000	0.203568
26.799000	0.192947
26.800000	0.159474
26.801000	0.135658
26.802000	0.136945
26.803000	0.122784
26.804000	0.112484
26.805000	0.120852
26.806000	0.107979
26.807000	0.116990
26.808000	0.110553
26.809000	0.138554
26.810000	0.155290
26.811000	0.155612
26.812000	0.173636
26.813000	0.180395
26.814000	0.181682
26.815000	0.186510
26.816000	0.194556
26.817000	0.180716
26.818000	0.192625
26.819000	0.212579
26.820000	0.227063
26.821000	0.233178
26.822000	0.246695
26.823000	0.221913
26.824000	0.230603
26.825000	0.200993
26.826000	0.155612
26.827000	0.155290
26.828000	0.106691
26.829000	0.069357
26.830000	0.068069
26.831000	0.046505
26.832000	0.056805
26.833000	0.044896
26.834000	0.055517
26.835000	0.066782
26.836000	0.048436
26.837000	0.050368
26.838000	0.047471
26.839000	0.047149
26.840000	0.043287
26.841000	0.051977
26.842000	0.062920
26.843000	0.063242
26.844000	0.055195
26.845000	0.069678
26.846000	0.061310
26.847000	0.041678
26.848000	0.032022
26.849000	0.026229
26.850000	-0.038141
26.851000	-0.064532
26.852000	-0.064211
26.853000	-0.046831
26.854000	-0.034922
26.855000	-0.032991
26.856000	-0.002416
26.857000	0.017861
26.858000	0.019148
26.859000	0.037172
26.860000	0.090599
26.861000	0.103151
26.862000	0.107979
26.863000	0.072897
26.864000	-0.140167
26.865000	-0.156903
26.866000	-0.476821
26.867000	-0.366427
26.868000	-0.348081
26.869000	0.061954
26.870000	0.379297
26.871000	0.385412
26.872000	0.388631
26.873000	0.257316
26.874000	0.257638
26.875000	0.193912
26.876000	0.168164
26.877000	0.176532
26.878000	0.157543
26.879000	0.186510
26.880000	0.190694
26.881000	0.197453
26.882000	0.215798
26.883000	0.271800
26.884000	0.337779
26.885000	0.270190
26.886000	0.652547
26.887000	1.063870
26.888000	-0.017543
26.889000	-0.656734
26.890000	-0.715311
26.891000	-0.915501
26.892000	-0.352909
26.893000	-0.339391
26.894000	-0.151432
26.895000	-0.096396
26.896000	-0.096717
26.897000	-0.060992
26.898000	-0.088349
26.899000	-0.090280
26.900000	-0.091568
26.901000	-0.099292
26.902000	-0.078694
26.903000	-0.063567
26.904000	-0.025911
26.905000	-0.006600
26.906000	-0.004025
26.907000	0.007562
26.908000	0.020114
26.909000	0.016573
26.910000	0.001768
26.911000	0.015930
26.912000	0.015930
26.913000	0.049402
26.914000	0.068713
26.915000	0.069357
26.916000	0.107335
26.917000	0.158831
26.918000	0.159152
26.919000	0.178463
26.920000	0.126968
26.921000	0.110231
26.922000	0.012389
26.923000	-0.098327
26.924000	-0.143385
26.925000	-0.166559
26.926000	-0.148535
26.927000	-0.091890
26.928000	-0.092212
26.929000	-0.066785
26.930000	-0.061958
26.931000	-0.070326
26.932000	-0.088993
26.933000	-0.099614
26.934000	-0.099936
26.935000	-0.081269
26.936000	-0.060348
26.937000	-0.060027
26.938000	-0.033313
26.939000	-0.019474
26.940000	-0.019474
26.941000	0.008205
26.942000	0.026873
26.943000	0.026551
26.944000	0.038459
26.945000	0.018183
26.946000	0.014642
26.947000	0.017539
26.948000	-0.022048
26.949000	-0.047153
26.950000	-0.047796
26.951000	-0.073544
26.952000	-0.092212
26.953000	-0.083843
26.954000	-0.097361
26.955000	-0.107338
26.956000	-0.105085
26.957000	-0.093499
26.958000	-0.060348
26.959000	-0.059383
26.960000	-0.022370
26.961000	-0.004025
26.962000	-0.005312
26.963000	-0.004669
26.964000	-0.004025
26.965000	-0.002094
26.966000	-0.006278
26.967000	0.007240
26.968000	0.012068
26.969000	0.008527
26.970000	-0.004990
26.971000	-0.027198
26.972000	-0.014646
26.973000	0.026229
26.974000	0.055195
26.975000	0.064207
26.976000	0.081909
26.977000	0.107657
26.978000	0.107335
26.979000	0.145635
26.980000	0.200671
26.981000	0.201315
26.982000	0.275018
26.983000	0.382516
26.984000	0.430149
26.985000	0.570154
26.986000	0.731400
26.987000	0.387665
26.988000	0.263110
26.989000	-0.072579
26.990000	0.392493
26.991000	0.381228
26.992000	0.542475
26.993000	0.614569
26.994000	0.587855
26.995000	0.387665
26.996000	0.098645
26.997000	0.089633
26.998000	-0.120212
26.999000	-0.225135
27.000000	-0.224813
27.001000	-0.299482
27.002000	-0.324908
27.003000	-0.322977
27.004000	-0.326196
27.005000	-0.302379
27.006000	-0.287896
27.007000	-0.272769
27.008000	-0.227388
27.009000	-0.188766
27.010000	-0.189410
27.011000	-0.134374
27.012000	-0.041038
27.013000	-0.037819
27.014000	0.016252
27.015000	-0.016255
27.016000	-0.018186
27.017000	-0.047796
27.018000	-0.067429
27.019000	-0.066142
27.020000	-0.084165
27.021000	-0.064211
27.022000	-0.063567
27.023000	-0.050049
27.024000	-0.055843
27.025000	-0.030095
27.026000	-0.003703
27.027000	-0.011106
27.028000	0.006596
27.029000	0.025585
27.030000	0.023976
27.031000	0.040390
27.032000	0.056483
27.033000	0.048115
27.034000	0.055195
27.035000	0.062920
27.036000	0.051011
27.037000	0.049724
27.038000	0.039103
27.039000	0.068391
27.040000	0.069035
27.041000	0.088989
27.042000	0.081909
27.043000	0.089955
27.044000	0.111519
27.045000	0.136945
27.046000	0.136623
27.047000	0.152716
27.048000	0.188441
27.049000	0.185866
27.050000	0.216120
27.051000	0.253776
27.052000	0.260535
27.053000	0.325227
27.054000	0.533785
27.055000	0.630339
27.056000	-0.136949
27.057000	-0.069682
27.058000	-0.005312
27.059000	0.055517
27.060000	0.107657
27.061000	0.125358
27.062000	0.118278
27.063000	0.125358
27.064000	0.103473
27.065000	0.102185
27.066000	0.112163
27.067000	0.137910
27.068000	0.141451
27.069000	0.157865
27.070000	0.142738
27.071000	0.161727
27.072000	0.171705
27.073000	0.184579
27.074000	0.183291
27.075000	0.194556
27.076000	0.223844
27.077000	0.230925
27.078000	0.268259
27.079000	0.297548
27.080000	0.312353
27.081000	0.309134
27.082000	0.288536
27.083000	0.271800
27.084000	0.280168
27.085000	0.249914
27.086000	0.235109
27.087000	0.244121
27.088000	0.214832
27.089000	0.198096
27.090000	0.191981
27.091000	0.163337
27.092000	0.185544
27.093000	0.186188
27.094000	0.194556
27.095000	0.204533
27.096000	0.193590
27.097000	0.202924
27.098000	0.219016
27.099000	0.229637
27.100000	0.250558
27.101000	0.272443
27.102000	0.309778
